"","year","state","district","dem_votes_major_percent","rep_votes_major_percent","rep_votes","dem_votes","rep_status","dem_status","winner_party"
"9597",1976,"California",13,68.18,31.82,63130,135291,"Challenger","Incumbent","D"
"9598",1976,"California",14,72.54,27.46,46674,123285,"Challenger","Incumbent","D"
"9599",1976,"California",15,72.2,27.8,35700,92735,"Challenger","Incumbent","D"
"9600",1976,"California",16,53.42,46.58,91160,104545,"Incumbent","Challenger","D"
"9601",1976,"California",17,65.69,34.31,54270,103898,"Challenger","Incumbent","D"
"9602",1976,"California",18,35.8,64.2,101658,56683,"Incumbent","Challenger","R"
"9603",1976,"California",19,35.62,64.38,124201,68722,"Incumbent","Challenger","R"
"9604",1976,"California",20,32.75,67.25,146158,71193,"Incumbent","Challenger","R"
"9605",1976,"California",21,69.78,30.22,44094,101837,"Challenger","Incumbent","D"
"9606",1976,"California",22,37.39,62.61,114769,68543,"Incumbent","Challenger","R"
"9607",1976,"California",23,60.18,39.82,86434,130619,"Challenger","Challenger","D"
"9608",1976,"California",24,67.78,32.22,51478,108296,"Challenger","Incumbent","D"
"9609",1976,"California",25,76.57,23.43,17737,57966,"Challenger","Incumbent","D"
"9610",1976,"California",26,34.41,65.59,112619,59093,"Incumbent","Challenger","R"
"9611",1976,"California",27,45.32,54.68,114623,94988,"Challenger","Challenger","R"
"9612",1976,"California",28,80.2,19.8,28303,114612,"Challenger","Incumbent","D"
"9613",1976,"California",29,88.38,11.62,10852,82515,"Challenger","Incumbent","D"
"9614",1976,"California",30,74.38,25.62,28503,82767,"Challenger","Incumbent","D"
"9615",1976,"California",31,100,0,0,83155,NA,"Incumbent","D"
"9616",1976,"California",32,72.22,27.78,35394,92034,"Challenger","Incumbent","D"
"9617",1976,"California",33,44.92,55.08,95398,77807,"Incumbent","Challenger","R"
"9618",1976,"California",34,50.71,49.29,98147,100988,"Challenger","Incumbent","D"
"9619",1976,"California",35,53.26,46.74,76765,87472,"Challenger","Incumbent","D"
"9620",1976,"California",36,64.79,35.21,49368,90830,"Challenger","Incumbent","D"
"9621",1976,"California",37,26.84,73.16,133634,49021,"Challenger","Challenger","R"
"9622",1976,"California",38,63.62,36.38,59092,103317,"Challenger","Incumbent","D"
"9623",1976,"California",39,41.43,58.57,122657,86745,"Incumbent","Challenger","R"
"9624",1976,"California",40,40.75,59.25,148512,102132,"Challenger","Challenger","R"
"9625",1976,"California",41,42.35,57.65,128784,94590,"Incumbent","Challenger","R"
"9626",1976,"California",42,75.99,24.01,32565,103062,"Challenger","Incumbent","D"
"9627",1976,"California",43,35,65,173576,93475,"Incumbent","Challenger","R"
"9628",1976,"Colorado",1,53.55,46.45,89384,103037,"Challenger","Incumbent","D"
"9629",1976,"Colorado",2,50.5,49.5,118936,121336,"Challenger","Incumbent","D"
"9630",1976,"Colorado",3,52.05,47.95,82269,89308,"Challenger","Incumbent","D"
"9631",1976,"Colorado",4,39.62,60.38,119408,78355,"Incumbent","Challenger","R"
"9632",1976,"Colorado",5,33.57,66.43,126784,64067,"Incumbent","Challenger","R"
"9633",1976,"Connecticut",1,57.72,42.28,94106,128479,"Challenger","Incumbent","D"
"9634",1976,"Connecticut",2,65.62,34.38,74743,142684,"Challenger","Incumbent","D"
"9635",1976,"Connecticut",3,55.7,44.3,96714,121623,"Challenger","Incumbent","D"
"9636",1976,"Connecticut",4,37.79,62.21,126314,76722,"Incumbent","Challenger","R"
"9637",1976,"Connecticut",5,32.99,67.01,157009,77308,"Incumbent","Challenger","R"
"9638",1976,"Connecticut",6,56.86,43.14,102364,134914,"Challenger","Incumbent","D"
"9639",1976,"Delaware",1,48.07,51.93,110677,102431,"Challenger","Challenger","R"
"9640",1976,"Florida",1,100,0,0,0,NA,"Challenger","D"
"9641",1976,"Florida",2,100,0,0,0,NA,"Incumbent","D"
"9642",1976,"Florida",3,100,0,0,0,NA,"Incumbent","D"
"9643",1976,"Florida",4,100,0,0,0,NA,"Incumbent","D"
"9644",1976,"Florida",5,41.03,58.97,138371,96260,"Incumbent","Challenger","R"
"9645",1976,"Florida",6,34.81,65.19,151371,80821,"Incumbent","Challenger","R"
"9646",1976,"Florida",7,65.72,34.28,53599,102739,"Challenger","Incumbent","D"
"9647",1976,"Florida",8,58.02,41.98,74794,103360,"Challenger","Challenger","D"
"9648",1976,"Florida",9,21.92,78.08,130509,36630,"Incumbent","Challenger","R"
"9649",1976,"Florida",10,33.68,66.32,164273,83413,"Incumbent","Challenger","R"
"9650",1976,"Florida",11,100,0,0,199031,NA,"Incumbent","D"
"9651",1976,"Florida",12,46.1,53.9,107268,91749,"Incumbent","Challenger","R"
"9652",1976,"Florida",13,78.33,21.67,35357,127822,"Challenger","Incumbent","D"
"9653",1976,"Florida",14,72.87,27.13,30774,82665,"Challenger","Incumbent","D"
"9654",1976,"Florida",15,70.42,29.58,50941,121292,"Challenger","Incumbent","D"
"9655",1976,"Georgia",1,100,0,0,73826,NA,"Incumbent","D"
"9656",1976,"Georgia",2,100,0,0,95807,NA,"Incumbent","D"
"9657",1976,"Georgia",3,88.73,11.27,11829,93174,"Challenger","Incumbent","D"
"9658",1976,"Georgia",4,68.31,31.69,51140,110261,"Challenger","Incumbent","D"
"9659",1976,"Georgia",5,66.68,33.32,47998,96056,"Challenger","Incumbent","D"
"9660",1976,"Georgia",6,51.71,48.29,72400,77532,"Challenger","Incumbent","D"
"9661",1976,"Georgia",7,55.09,44.91,68947,84587,"Challenger","Incumbent","D"
"9662",1976,"Georgia",8,69.75,30.25,39623,91351,"Challenger","Challenger","D"
"9663",1976,"Georgia",9,79.08,20.92,29954,113245,"Challenger","Challenger","D"
"9664",1976,"Georgia",10,100,0,0,94782,NA,"Challenger","D"
"9665",1976,"Hawaii",1,52.77,47.23,53745,60050,"Challenger","Challenger","D"
"9666",1976,"Hawaii",2,83.84,16.16,23917,124116,"Challenger","Challenger","D"
"9667",1976,"Idaho",1,45.39,54.61,95833,79662,"Incumbent","Challenger","R"
"9668",1976,"Idaho",2,49.42,50.58,84175,82237,"Incumbent","Challenger","R"
"9669",1976,"Illinois",1,92.58,7.42,10147,126632,"Challenger","Incumbent","D"
"9670",1976,"Illinois",2,84.68,15.32,23037,127297,"Challenger","Incumbent","D"
"9671",1976,"Illinois",3,59.27,40.73,79434,115591,"Challenger","Incumbent","D"
"9672",1976,"Illinois",4,34.21,65.79,124847,64924,"Incumbent","Challenger","R"
"9673",1976,"Illinois",5,76.95,23.05,35756,119336,"Challenger","Challenger","D"
"9674",1976,"Illinois",6,39.4,60.6,106667,69359,"Incumbent","Challenger","R"
"9675",1976,"Illinois",7,84.77,15.23,15854,88239,"Challenger","Incumbent","D"
"9676",1976,"Illinois",8,80.54,19.46,25512,105595,"Challenger","Incumbent","D"
"9677",1976,"Illinois",9,72.15,27.85,47054,121915,"Challenger","Incumbent","D"
"9678",1976,"Illinois",10,50.05,49.95,106603,106804,"Challenger","Incumbent","D"
"9679",1976,"Illinois",11,67.39,32.61,65680,135755,"Challenger","Incumbent","D"
"9680",1976,"Illinois",12,24.68,75.32,151899,49777,"Incumbent","Challenger","R"
"9681",1976,"Illinois",13,34.05,65.95,109726,56644,"Incumbent","Challenger","R"
"9682",1976,"Illinois",14,25.57,74.43,176076,60505,"Incumbent","Challenger","R"
"9683",1976,"Illinois",15,46.09,53.91,102555,87676,"Challenger","Incumbent","R"
"9684",1976,"Illinois",16,32.08,67.92,114324,54002,"Incumbent","Challenger","R"
"9685",1976,"Illinois",17,41.79,58.21,113145,81220,"Incumbent","Challenger","R"
"9686",1976,"Illinois",18,42.27,57.73,108028,79102,"Incumbent","Challenger","R"
"9687",1976,"Illinois",19,31.5,68.5,132571,60967,"Incumbent","Challenger","R"
"9688",1976,"Illinois",20,36.43,63.57,137223,78634,"Incumbent","Challenger","R"
"9689",1976,"Illinois",21,25.54,74.46,137037,46996,"Incumbent","Challenger","R"
"9690",1976,"Illinois",22,61.43,38.57,81102,129187,"Challenger","Incumbent","D"
"9691",1976,"Illinois",23,78.63,21.37,34825,128113,"Challenger","Incumbent","D"
"9692",1976,"Illinois",24,67.38,32.62,73766,152344,"Challenger","Incumbent","D"
"9693",1976,"Indiana",1,71.3,28.7,48756,121155,"Challenger","Challenger","D"
"9694",1976,"Indiana",2,55.19,44.81,95505,117617,"Challenger","Incumbent","D"
"9695",1976,"Indiana",3,56.9,43.1,77094,101777,"Challenger","Incumbent","D"
"9696",1976,"Indiana",4,45.05,54.95,107762,88361,"Challenger","Incumbent","R"
"9697",1976,"Indiana",5,38.26,61.74,127194,78807,"Incumbent","Challenger","R"
"9698",1976,"Indiana",6,54.91,45.09,86854,105773,"Challenger","Incumbent","D"
"9699",1976,"Indiana",7,37.3,62.7,130005,77355,"Incumbent","Challenger","R"
